"filename", "language", "TypeScript", "TypeScript React", "SCSS", "CSS", "GraphQL", "JSON", "comment", "blank", "total"
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/Admin/Organization/OrganizationAdminAuthorizationPage.tsx", "TypeScript React", 0, 47, 0, 0, 0, 0, 0, 7, 54
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/Admin/Organization/OrganizationAuthorizationPageProps.ts", "TypeScript", 2, 0, 0, 0, 0, 0, 0, 2, 4
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/Admin/Organization/OrganizationCommunityPage.tsx", "TypeScript React", 0, 39, 0, 0, 0, 0, 0, 7, 46
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/Admin/Organization/OrganizationOwnerAuthorizationPage.tsx", "TypeScript React", 0, 47, 0, 0, 0, 0, 0, 7, 54
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/Admin/User/UserPage.tsx", "TypeScript React", 0, 161, 0, 0, 0, 0, 2, 22, 185
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/ApplyPage.tsx", "TypeScript React", 0, 184, 0, 0, 0, 0, 1, 17, 202
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/Authentication/AuthRequiredPage.tsx", "TypeScript React", 0, 43, 0, 0, 0, 0, 0, 4, 47
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/Authentication/LoginPage.tsx", "TypeScript React", 0, 78, 0, 0, 0, 0, 0, 10, 88
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/Authentication/LoginSuccessPage.tsx", "TypeScript React", 0, 18, 0, 0, 0, 0, 0, 4, 22
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/Authentication/LogoutPage.tsx", "TypeScript React", 0, 16, 0, 0, 0, 0, 0, 6, 22
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/Authentication/RecoveryPage.tsx", "TypeScript React", 0, 52, 0, 0, 0, 0, 0, 6, 58
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/Authentication/RegistrationPage.tsx", "TypeScript React", 0, 73, 0, 0, 0, 0, 0, 8, 81
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/Authentication/RegistrationSuccessPage.tsx", "TypeScript React", 0, 77, 0, 0, 0, 0, 0, 6, 83
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/Authentication/SettingsPage.tsx", "TypeScript React", 0, 56, 0, 0, 0, 0, 0, 7, 63
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/Authentication/VerificationPage.tsx", "TypeScript React", 0, 56, 0, 0, 0, 0, 0, 7, 63
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/Authentication/VerificationSuccessPage.tsx", "TypeScript React", 0, 28, 0, 0, 0, 0, 0, 4, 32
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/Challenge.tsx", "TypeScript React", 0, 363, 0, 0, 0, 0, 0, 24, 387
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/Ecoverse.tsx", "TypeScript React", 0, 279, 0, 0, 0, 0, 7, 22, 308
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/Error.tsx", "TypeScript React", 0, 37, 0, 0, 0, 0, 0, 4, 41
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/FourOuFour.css", "CSS", 0, 0, 0, 3, 0, 0, 0, 0, 3
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/FourOuFour.tsx", "TypeScript React", 0, 24, 0, 0, 0, 0, 0, 3, 27
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/Messages.tsx", "TypeScript React", 0, 266, 0, 0, 0, 0, 1, 22, 289
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/Opportunity.tsx", "TypeScript React", 0, 472, 0, 0, 0, 0, 1, 26, 499
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/ProfilePage.tsx", "TypeScript React", 0, 11, 0, 0, 0, 0, 0, 4, 15
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/Project/Index.tsx", "TypeScript React", 0, 57, 0, 0, 0, 0, 0, 8, 65
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/Project/New.tsx", "TypeScript React", 0, 132, 0, 0, 0, 0, 0, 9, 141
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/Restricted.tsx", "TypeScript React", 0, 26, 0, 0, 0, 0, 0, 4, 30
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/SearchPage.tsx", "TypeScript React", 0, 208, 0, 0, 0, 0, 1, 16, 225
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/User/EditUserProfilePage.tsx", "TypeScript React", 0, 87, 0, 0, 0, 0, 3, 15, 105
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/User/UserProfilePage.tsx", "TypeScript React", 0, 23, 0, 0, 0, 0, 0, 11, 34
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/common.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 2, 6
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/home/EcoversesSection.tsx", "TypeScript React", 0, 58, 0, 0, 0, 0, 0, 5, 63
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/home/Home.tsx", "TypeScript React", 0, 27, 0, 0, 0, 0, 0, 5, 32
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/home/WelcomeSection.tsx", "TypeScript React", 0, 165, 0, 0, 0, 0, 0, 5, 170
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/index.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 1, 11
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/organization/CardProps.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 1, 5
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/organization/HostedEcoverseCard.tsx", "TypeScript React", 0, 40, 0, 0, 0, 0, 0, 5, 45
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/organization/InfoSection.tsx", "TypeScript React", 0, 59, 0, 0, 0, 0, 0, 6, 65
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/organization/LeadingChallengeCard.tsx", "TypeScript React", 0, 36, 0, 0, 0, 0, 0, 5, 41
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/organization/MembershipSection.tsx", "TypeScript React", 0, 55, 0, 0, 0, 0, 0, 8, 63
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/organization/OrganizationPage.tsx", "TypeScript React", 0, 129, 0, 0, 0, 0, 0, 9, 138
"/home/nsmyth/Dev/Alkemio/client-web/src/pages/organization/UserSection.tsx", "TypeScript React", 0, 64, 0, 0, 0, 0, 0, 7, 71
"/home/nsmyth/Dev/Alkemio/client-web/src/react-app-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 1, 1, 2
"/home/nsmyth/Dev/Alkemio/client-web/src/root.tsx", "TypeScript React", 0, 84, 0, 0, 0, 0, 0, 4, 88
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/ScrollToTop.tsx", "TypeScript React", 0, 9, 0, 0, 0, 0, 3, 5, 17
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/admin/ApplicationRoute.tsx", "TypeScript React", 0, 27, 0, 0, 0, 0, 0, 4, 31
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/admin/AuthorizationRouteProps.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 2, 7
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/admin/GlobalAuthorizationRoute.tsx", "TypeScript React", 0, 24, 0, 0, 0, 0, 0, 3, 27
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/admin/GroupRoute.tsx", "TypeScript React", 0, 32, 0, 0, 0, 0, 0, 5, 37
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/admin/admin.tsx", "TypeScript React", 0, 43, 0, 0, 0, 0, 0, 4, 47
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/admin/challenge/ChallengeApplicationRoute.tsx", "TypeScript React", 0, 24, 0, 0, 0, 0, 0, 7, 31
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/admin/challenge/ChallengeAuthorizationRoute.tsx", "TypeScript React", 0, 20, 0, 0, 0, 0, 0, 3, 23
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/admin/challenge/ChallengeLifecycleRoute.tsx", "TypeScript React", 0, 38, 0, 0, 0, 0, 0, 11, 49
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/admin/challenge/challenge.tsx", "TypeScript React", 0, 100, 0, 0, 0, 0, 0, 10, 110
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/admin/community.tsx", "TypeScript React", 0, 88, 0, 0, 0, 0, 0, 11, 99
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/admin/ecoverse/EcoverseApplicationRoute.tsx", "TypeScript React", 0, 22, 0, 0, 0, 0, 0, 6, 28
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/admin/ecoverse/EcoverseAuthorizationRoute.tsx", "TypeScript React", 0, 20, 0, 0, 0, 0, 0, 3, 23
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/admin/ecoverse/EcoverseGroupRoute.tsx", "TypeScript React", 0, 28, 0, 0, 0, 0, 0, 6, 34
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/admin/ecoverse/ecoverse.tsx", "TypeScript React", 0, 92, 0, 0, 0, 0, 0, 8, 100
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/admin/opportunity/OpportunityLifecycleRoute.tsx", "TypeScript React", 0, 39, 0, 0, 0, 0, 0, 11, 50
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/admin/opportunity/opportunity.tsx", "TypeScript React", 0, 105, 0, 0, 0, 0, 0, 10, 115
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/admin/organization/OrganizationAuthorizationRoute.tsx", "TypeScript React", 0, 25, 0, 0, 0, 0, 0, 4, 29
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/admin/organization/OrganizationGroupRoute.tsx", "TypeScript React", 0, 29, 0, 0, 0, 0, 0, 6, 35
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/admin/organization/organization.tsx", "TypeScript React", 0, 139, 0, 0, 0, 0, 0, 20, 159
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/admin/user.tsx", "TypeScript React", 0, 51, 0, 0, 0, 0, 1, 7, 59
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/application/ApplyRoute.tsx", "TypeScript React", 0, 56, 0, 0, 0, 0, 0, 3, 59
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/application/ChallengeApplyRoute.tsx", "TypeScript React", 0, 53, 0, 0, 0, 0, 2, 7, 62
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/application/EcoverseApplyRoute.tsx", "TypeScript React", 0, 46, 0, 0, 0, 0, 1, 6, 53
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/ecoverse.tsx", "TypeScript React", 0, 195, 0, 0, 0, 0, 2, 33, 230
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/identity/error.tsx", "TypeScript React", 0, 34, 0, 0, 0, 0, 0, 6, 40
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/identity/identity.tsx", "TypeScript React", 0, 57, 0, 0, 0, 0, 0, 5, 62
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/identity/login.tsx", "TypeScript React", 0, 27, 0, 0, 0, 0, 0, 6, 33
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/identity/logout.tsx", "TypeScript React", 0, 6, 0, 0, 0, 0, 0, 2, 8
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/identity/recovery.tsx", "TypeScript React", 0, 14, 0, 0, 0, 0, 0, 5, 19
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/identity/registration.tsx", "TypeScript React", 0, 22, 0, 0, 0, 0, 0, 3, 25
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/identity/settings.tsx", "TypeScript React", 0, 13, 0, 0, 0, 0, 0, 4, 17
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/identity/verify.tsx", "TypeScript React", 0, 22, 0, 0, 0, 0, 0, 4, 26
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/messages.tsx", "TypeScript React", 0, 17, 0, 0, 0, 0, 0, 3, 20
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/organization.tsx", "TypeScript React", 0, 33, 0, 0, 0, 0, 0, 6, 39
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/project.tsx", "TypeScript React", 0, 85, 0, 0, 0, 0, 3, 13, 101
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/restricted.tsx", "TypeScript React", 0, 14, 0, 0, 0, 0, 0, 4, 18
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/route.extensions.tsx", "TypeScript React", 0, 34, 0, 0, 0, 0, 4, 11, 49
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/routing.tsx", "TypeScript React", 0, 76, 0, 0, 0, 0, 0, 3, 79
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/search.tsx", "TypeScript React", 0, 24, 0, 0, 0, 0, 2, 5, 31
"/home/nsmyth/Dev/Alkemio/client-web/src/routing/user/user.tsx", "TypeScript React", 0, 22, 0, 0, 0, 0, 0, 3, 25
"/home/nsmyth/Dev/Alkemio/client-web/src/serviceWorker.ts", "TypeScript", 96, 0, 0, 0, 0, 0, 33, 15, 144
"/home/nsmyth/Dev/Alkemio/client-web/src/services/logging/sentry/bootstrap.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 3, 17
"/home/nsmyth/Dev/Alkemio/client-web/src/services/logging/sentry/log.ts", "TypeScript", 27, 0, 0, 0, 0, 0, 1, 4, 32
"/home/nsmyth/Dev/Alkemio/client-web/src/services/logging/sentry/scope.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 0, 4, 19
"/home/nsmyth/Dev/Alkemio/client-web/src/services/logging/winston/logger.ts", "TypeScript", 34, 0, 0, 0, 0, 0, 11, 9, 54
"/home/nsmyth/Dev/Alkemio/client-web/src/setupTests.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 4, 1, 6
"/home/nsmyth/Dev/Alkemio/client-web/src/state/global/notifications/notificationMachine.ts", "TypeScript", 43, 0, 0, 0, 0, 0, 0, 6, 49
"/home/nsmyth/Dev/Alkemio/client-web/src/state/global/ui/loginNavigationMachine.ts", "TypeScript", 28, 0, 0, 0, 0, 0, 0, 4, 32
"/home/nsmyth/Dev/Alkemio/client-web/src/state/global/ui/userSegmentMachine.ts", "TypeScript", 26, 0, 0, 0, 0, 0, 0, 4, 30
"/home/nsmyth/Dev/Alkemio/client-web/src/styles/_functions.scss", "SCSS", 0, 0, 95, 0, 0, 0, 24, 26, 145
"/home/nsmyth/Dev/Alkemio/client-web/src/styles/_mixins.scss", "SCSS", 0, 0, 2, 0, 0, 0, 5, 4, 11
"/home/nsmyth/Dev/Alkemio/client-web/src/styles/_reboot.scss", "SCSS", 0, 0, 244, 0, 0, 0, 131, 78, 453
"/home/nsmyth/Dev/Alkemio/client-web/src/styles/_root.scss", "SCSS", 0, 0, 13, 0, 0, 0, 3, 4, 20
"/home/nsmyth/Dev/Alkemio/client-web/src/styles/_type.scss", "SCSS", 0, 0, 82, 0, 0, 0, 20, 24, 126
"/home/nsmyth/Dev/Alkemio/client-web/src/styles/_variables.scss", "SCSS", 0, 0, 779, 0, 0, 0, 95, 273, 1147
"/home/nsmyth/Dev/Alkemio/client-web/src/styles/index.scss", "SCSS", 0, 0, 7, 0, 0, 0, 2, 1, 10
"/home/nsmyth/Dev/Alkemio/client-web/src/styles/mixins/_hover.scss", "SCSS", 0, 0, 23, 0, 0, 0, 10, 5, 38
"/home/nsmyth/Dev/Alkemio/client-web/src/styles/mixins/_lists.scss", "SCSS", 0, 0, 4, 0, 0, 0, 2, 2, 8
"/home/nsmyth/Dev/Alkemio/client-web/src/styles/vendor/_rfs.scss", "SCSS", 0, 0, 126, 0, 0, 0, 43, 36, 205
"/home/nsmyth/Dev/Alkemio/client-web/src/themes/default/defaults.ts", "TypeScript", 64, 0, 0, 0, 0, 0, 0, 6, 70
"/home/nsmyth/Dev/Alkemio/client-web/src/themes/default/index.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 2, 6
"/home/nsmyth/Dev/Alkemio/client-web/src/themes/default/overrides/button.ts", "TypeScript", 106, 0, 0, 0, 0, 0, 0, 14, 120
"/home/nsmyth/Dev/Alkemio/client-web/src/themes/default/overrides/chip.ts", "TypeScript", 22, 0, 0, 0, 0, 0, 1, 3, 26
"/home/nsmyth/Dev/Alkemio/client-web/src/themes/default/overrides/dialog.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 2, 18
"/home/nsmyth/Dev/Alkemio/client-web/src/themes/default/overrides/icon.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 2, 16
"/home/nsmyth/Dev/Alkemio/client-web/src/themes/default/palette.ts", "TypeScript", 27, 0, 0, 0, 0, 0, 0, 3, 30
"/home/nsmyth/Dev/Alkemio/client-web/src/themes/default/typography.ts", "TypeScript", 22, 0, 0, 0, 0, 0, 0, 4, 26
"/home/nsmyth/Dev/Alkemio/client-web/src/types/env.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 3, 14
"/home/nsmyth/Dev/Alkemio/client-web/src/utils/apollo-cache/removeFromCache.ts", "TypeScript", 26, 0, 0, 0, 0, 0, 7, 7, 40
"/home/nsmyth/Dev/Alkemio/client-web/src/utils/buildContext.ts", "TypeScript", 54, 0, 0, 0, 0, 0, 0, 8, 62
"/home/nsmyth/Dev/Alkemio/client-web/src/utils/challenges-mapper.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 1, 6
"/home/nsmyth/Dev/Alkemio/client-web/src/utils/createUserNameId.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 0, 2, 8
"/home/nsmyth/Dev/Alkemio/client-web/src/utils/editMode.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 1, 6
"/home/nsmyth/Dev/Alkemio/client-web/src/utils/functor.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 1, 2, 9
"/home/nsmyth/Dev/Alkemio/client-web/src/utils/get-activity-count.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 5, 5, 22
"/home/nsmyth/Dev/Alkemio/client-web/src/utils/groups-mapper.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 1, 6
"/home/nsmyth/Dev/Alkemio/client-web/src/utils/hexToRGBA.ts", "TypeScript", 19, 0, 0, 0, 0, 0, 0, 6, 25
"/home/nsmyth/Dev/Alkemio/client-web/src/utils/name-of.ts", "TypeScript", 2, 0, 0, 0, 0, 0, 0, 1, 3
"/home/nsmyth/Dev/Alkemio/client-web/src/utils/newReferenceName.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 1, 4
"/home/nsmyth/Dev/Alkemio/client-web/src/utils/replaceAll.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 1, 1, 9
"/home/nsmyth/Dev/Alkemio/client-web/src/utils/shuffleCollection.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 5, 3, 17
"/home/nsmyth/Dev/Alkemio/client-web/src/utils/test/test-utils.tsx", "TypeScript React", 0, 16, 0, 0, 0, 0, 0, 4, 20
"/home/nsmyth/Dev/Alkemio/client-web/src/utils/toFirstCapitalLeter.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 1, 4
"/home/nsmyth/Dev/Alkemio/client-web/src/utils/urlBuilders.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 14, 35
"/home/nsmyth/Dev/Alkemio/client-web/src/utils/urlStrip.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 1, 9
"/home/nsmyth/Dev/Alkemio/client-web/src/views/CommunityUpdates/CommunityUpdatesView.tsx", "TypeScript React", 0, 260, 0, 0, 0, 0, 4, 7, 271
"/home/nsmyth/Dev/Alkemio/client-web/src/views/User/UserProfileView.tsx", "TypeScript React", 0, 129, 0, 0, 0, 0, 0, 6, 135
"Total", "-", 14224, 19143, 1375, 3, 50, 641, 3414, 3685, 42535